temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,humidity_pct,wind_speed_ms,solar_radiation_MJm2,season_encoded,fire_risk
-1.457696766177487,-1.3270554492807582,-0.8252288794639996,-0.2888040529374199,0.9160163559419374,1.22422572460397,-0.584033040407769,1,0
-0.5412028478790281,-0.7101474411009044,0.044760548605856945,0.9171262690512594,0.8998748752688379,-0.22176288472620714,-0.1642961543126083,1,0
0.6810879891819495,0.15607623842610877,0.6304814498049115,0.16415534536706938,-0.37054166475186157,-1.2493846677593299,0.6377793382944655,1,1
1.0967213463423884,0.10993354772540155,1.657038729104968,-0.26247455829427,0.8495341915336758,-0.9099300247153551,-0.37863329064768547,1,1
0.2819599463891464,-0.12502754256883147,0.6538856202674956,-0.8237000253051472,0.9402262066901274,-0.46557361046645773,-1.280518082077932,0,1
-0.2869589362302989,-0.46104685933144557,0.23513338177649443,-0.27078661769785356,0.6547225534812913,0.07782126751660291,-1.590708751631626,0,1
-0.21220404046365196,0.48106248516778904,-0.6807523232724274,-1.5685681860455563,-0.17178181333957837,1.9900001312963138,0.18374281948279453,0,1
-0.1131360967715252,1.3227036408708377,-1.7719711849309638,-1.9565918627216188,-2.067001236645132,2.124383023924389,2.35422821374328,0,1
1.88804151687892,2.8256533095281435,-0.24964384571733636,-1.6692936023002045,-2.067001236645132,1.0227395556990106,1.664855941179856,0,1
2.1417896380906005,1.633407645087562,1.6543048819040715,-0.5692792487692738,-2.067001236645132,-1.315201837094255,-0.5872711098717514,1,1
1.3651049437020202,0.9860681154102424,1.2988719208637352,-0.15602039893988615,-0.9056074271241799,-0.746127729690135,-0.9262465291415753,1,1
0.4651487179221763,0.0064628285166759844,0.8300968435809936,0.5242110351146713,0.37773960798980916,0.01338660436425537,-0.833698333849653,1,0
0.85559001491341,0.16303037495630615,1.441414151205611,1.2739946727110127,0.964493761045358,-0.17715067013380675,-0.9789127608629964,1,0
1.1248848187009821,0.40471446540673583,1.284979944306854,2.152029200975451,0.5682095386927611,-0.15263757559725213,0.1366232291884056,1,0
2.1973992963833004,0.9155038923471994,2.365188388765197,0.803364673300344,0.5634589230081299,-1.3344622878104835,-0.17660424729353674,1,0
2.0472095636792136,0.8575921706580856,2.404849102596071,0.8068748739261737,1.080171337863026,-0.4164246927554243,-1.0425635177634445,1,0
0.6989325816132793,-0.06366362466054146,1.1426475590116922,-0.3967412272069755,0.7938464425736868,-1.0288461294258262,-1.5893673632950205,0,0
-0.22360078167871786,0.053570674925800144,-0.3528313374082055,-1.0483648251559619,-0.04663017219856962,0.6314409308083204,0.6111441032216072,0,1
0.09519890817468372,0.7358017334013685,-0.7071646635109569,-1.8775256401071,-0.8804178173245798,1.1463010457670175,0.28227596273549377,0,1
1.034347046060679,1.3475835627150616,0.09712802479116954,-0.9133686085833737,-2.067001236645132,0.3344366338526459,0.45654561412467703,0,1
1.6856817525245587,1.8176643555810006,0.3390594342463329,-0.9391001133413734,-2.067001236645132,-0.23065042447135778,2.7102458514973997,0,1
0.8303917379362046,0.3797988558000783,0.9546146739598307,0.5101343532182429,-1.0169195549566254,-0.9505288000234146,-0.5521670151024315,1,0
0.004334042622676393,-0.10255138978968856,0.09529920762418459,1.0516022344237674,-0.26088957630737153,1.2601109297257618,-1.2385658135202613,1,0
